stop_id,stop_desc,parent_station,stop_timezone,stop_id,platform_code,stop_lon,stop_code,stop_name,stop_lat,stop_url,zone_id,wheelchair_boarding,location_type
d71eecc1-95c3-11ea-83b8-7085c2c22572,,,,d71eecc1-95c3-11ea-83b8-7085c2c22572,,141.1132826,,千歳寮,42.4239418,,,,1
d71eecc1-95c3-11ea-83b9-7085c2c22572,,,,d71eecc1-95c3-11ea-83b9-7085c2c22572,,141.11817165,,岡志別公園前,42.42483045,,,,1
d71eecc1-95c3-11ea-83ba-7085c2c22572,,,,d71eecc1-95c3-11ea-83ba-7085c2c22572,,141.1253393,,市民プール前,42.4228167,,,,1
d71eecc1-95c3-11ea-83bb-7085c2c22572,,,,d71eecc1-95c3-11ea-83bb-7085c2c22572,,141.1044599,,中央町5丁目,42.41174395,,,,1
d71eecc1-95c3-11ea-83bc-7085c2c22572,,,,d71eecc1-95c3-11ea-83bc-7085c2c22572,,141.10131385,,社宅十字街,42.4115842,,,,1
d71eecc1-95c3-11ea-83bd-7085c2c22572,,,,d71eecc1-95c3-11ea-83bd-7085c2c22572,,140.9170663,,石川町げんき館前,42.3808974,,,,1
d71eecc1-95c3-11ea-83be-7085c2c22572,,,,d71eecc1-95c3-11ea-83be-7085c2c22572,,141.09612455,,幌別ホームストアー前,42.4131776,,,,1
d71eecc1-95c3-11ea-83bf-7085c2c22572,,,,d71eecc1-95c3-11ea-83bf-7085c2c22572,,141.09379884999998,,登別市民会館前,42.41389525,,,,1
d71eecc1-95c3-11ea-83c0-7085c2c22572,,,,d71eecc1-95c3-11ea-83c0-7085c2c22572,,141.089761,,西小学校前,42.4159127,,,,1
d71eecc1-95c3-11ea-83c1-7085c2c22572,,,,d71eecc1-95c3-11ea-83c1-7085c2c22572,,141.08744325,,明日中等前,42.417797050000004,,,,1
d71eecc1-95c3-11ea-83c2-7085c2c22572,,,,d71eecc1-95c3-11ea-83c2-7085c2c22572,,141.08082445000002,,資料館前,42.420643049999995,,,,1
d71eecc1-95c3-11ea-83c3-7085c2c22572,,,,d71eecc1-95c3-11ea-83c3-7085c2c22572,,141.0857446,,しんた21前,42.419207099999994,,,,1
d71eecc1-95c3-11ea-83c4-7085c2c22572,,,,d71eecc1-95c3-11ea-83c4-7085c2c22572,,141.02040125,,中島町2丁目,42.350818450000006,,,,1
d71eecc1-95c3-11ea-83c5-7085c2c22572,,,,d71eecc1-95c3-11ea-83c5-7085c2c22572,,141.02150957499998,,中島町3丁目,42.3522018,,,,1
